Data,Nome_Feriado,Tipo_Feriado,Descricao,Sigla_Estado,Municipio
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Coroados 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Coroados 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
05/04/2025,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
06/06/2025,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Coronel Macedo 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Corumbataí 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Corumbataí 
30/11/2025,Aniversário do Município,MUNICIPAL,,SP,Cosmópolis 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Cosmorama 
02/04/2025,Feriado Municipal,MUNICIPAL,,SP,Cotia 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,Cotia 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Cravinhos 
28/07/2025,Feriado Municipal,MUNICIPAL,,SP,Cristais Paulista 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Cristais Paulista 
20/11/2025,Dia da,MUNICIPAL,,SP,Cristais Paulista 
04/04/2025,Feriado Municipal,MUNICIPAL,,SP,Cruzália 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Cruzália 
02/10/2025,Dia do município,MUNICIPAL,Homenagem ao aniversário de emancipação políticoadministrativa da cidade,SP,Cruzeiro 
08/12/2025,Padroeira,MUNICIPAL,"Dia de Nossa Senhora Imaculada Conceição, conforme Lei Municipal 0803/1967",SP,Cruzeiro 
09/04/2025,Feriado Municipal,MUNICIPAL,,SP,Cubatão 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Cubatão 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Cunha 
20/04/2025,Feriado Municipal,MUNICIPAL,,SP,Cunha 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Cunha 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,Descalvado 
18/04/2025,Sexta-feira Santa,MUNICIPAL,,SP,Diadema 
19/06/2025,Corpus Christi,MUNICIPAL,,SP,Diadema 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2573/06,SP,Diadema 
08/12/2025,"Aniversário da cidade e Dia da Imaculada Conceição, padroeira da cidade",MUNICIPAL,,SP,Diadema 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Divinolândia 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Divinolândia 
02/04/2025,Feriado Municipal,MUNICIPAL,,SP,Dobrada 
04/02/2025,Feriado Municipal,MUNICIPAL,,SP,Dois Córregos 
06/01/2025,Feriado Municipal,MUNICIPAL,,SP,Dolcinópolis 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Dolcinópolis 
19/05/2025,Feriado Municipal,MUNICIPAL,,SP,Dourado 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Dourado 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Dracena 
11/12/2025,Feriado Municipal,MUNICIPAL,,SP,Duartina 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Duartina 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Dumont 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Dumont 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Dumont 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Echaporã 
10/03/2025,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Eldorado,SP,Eldorado 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Eldorado 
08/09/2025,Dia da Padroeira,MUNICIPAL,Dia da Padroeira,SP,Eldorado 
20/11/2025,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Eldorado 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Elias Fausto 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Elias Fausto 
09/01/2025,Feriado Municipal,MUNICIPAL,,SP,Embaúba 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,Embaúba 
18/02/2025,Aniversário da Cidade,MUNICIPAL,Aniversário de Emancipação Política,SP,Embu das Artes 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Embu das Artes 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal no 2.285, de 09.11.2007",SP,Embu das Artes 
28/03/2025,Aniversário da Cidade,MUNICIPAL,Aniversário de Embu-Guaçu,SP,Embu-Guaçu 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,"Feriado Municipal, segundo lei Lei nº 1917/2004",SP,Embu-Guaçu 
19/06/2025,Cospus Christi,MUNICIPAL,"Feriado Municipal, segundo lei Lei nº 1917/2004",SP,Embu-Guaçu 
01/10/2025,Santa Terezinha,MUNICIPAL,"Dia de Santa Terezinha, padroeira da cidade",SP,Embu-Guaçu 
19/05/2025,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Engenheiro Coelho,SP,Engenheiro Coelho 
29/06/2025,Dia de São Pedro,MUNICIPAL,"Dia de São Pedro, padroeiro do Município",SP,Engenheiro Coelho 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Engenheiro Coelho 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Espírito Santo do Pinhal 
27/12/2025,Feriado Municipal,MUNICIPAL,,SP,Espírito Santo do Pinhal 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Estiva Gerbi 
19/05/2025,Feriado Municipal,MUNICIPAL,,SP,Estiva Gerbi 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Estrela do Norte 
25/01/2025,Feriado Municipal,MUNICIPAL,,SP,Estrela d'Oeste 
25/09/2025,Feriado Municipal,MUNICIPAL,,SP,Estrela d'Oeste 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Estrela d'Oeste 
09/01/2025,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Euclides da Cunha Paulista 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Euclides da Cunha Paulista 
31/03/2025,Feriado Municipal,MUNICIPAL,,SP,Fartura 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Fartura 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
05/07/2025,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Fernando Prestes 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Fernandópolis 
14/10/2025,Aniversário da cidade,MUNICIPAL,,SP,Ferraz de Vasconcelos 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal nº 3165 de 16/05/2013,SP,Ferraz de Vasconcelos 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Flora Rica 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Floreal 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Floreal 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Floreal 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 007/2007,SP,Flórida Paulista 
06/01/2025,Feriado Municipal,MUNICIPAL,,SP,Florínia 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Florínia 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Florínia 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 6730/2006,SP,Franca 
28/11/2025,Aniversário da Cidade,MUNICIPAL,,SP,Franca 
08/12/2025,Dia da Padroeira,MUNICIPAL,"Dia da Padroeira da Cidade, Nossa Senhora da Conceição",SP,Franca 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Francisco Morato 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2.129 17.06.2005,SP,Francisco Morato 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 535/2005,SP,Franco da Rocha 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Franco da Rocha 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Franco da Rocha 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Gabriel Monteiro 
03/11/2025,Feriado Municipal,MUNICIPAL,,SP,Gabriel Monteiro 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Gália 
14/04/2025,Feriado Municipal,MUNICIPAL,,SP,Gália 
05/05/2025,Feriado Municipal,MUNICIPAL,,SP,Garça 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Garça 
06/01/2025,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Gastão Vidigal 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,General Salgado 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,General Salgado 
25/03/2025,Feriado Municipal,MUNICIPAL,,SP,Getulina 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Getulina 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2.082 de 9 de março de 2009,SP,Getulina 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Glicério 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Glicério 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Glicério 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Guaiçara 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Guaiçara 
08/11/2025,Feriado Municipal,MUNICIPAL,,SP,Guaimbê 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guaimbê 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Guaíra 
18/05/2025,Feriado Municipal,MUNICIPAL,,SP,Guaíra 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guaíra 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Guapiaçu 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Guapiaçu 
19/03/2025,Dia de São José,MUNICIPAL,"Dia de São José, padroeiro da Cidade",SP,Guapiara 
02/05/2025,Aniversário da Cidade,MUNICIPAL,,SP,Guapiara 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guapiara 
24/12/2025,Elevação a Município,MUNICIPAL,Elevação de Guapiara a Município - Lei Municipal 1.342/2002,SP,Guapiara 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Guará 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Guará 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guaraçaí 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guaraci 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Guaraci 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Guarani d'Oeste 
18/08/2025,Feriado Municipal,MUNICIPAL,,SP,Guarani d'Oeste 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guarani d'Oeste 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guarantã 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Guarantã 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Guararapes 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guararapes 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Guararapes 
19/09/2025,Feriado Municipal,MUNICIPAL,,SP,Guararema 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Guaratinguetá 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,"Aniversário da cidade e dia de Santo Antônio, padroeiro",SP,Guaratinguetá 
25/10/2025,Dia de Frei Galvão,MUNICIPAL,"Dia de Frei Galvão, Lei nº 4.025 de 14/04/08",SP,Guaratinguetá 
16/03/2025,Feriado Municipal,MUNICIPAL,,SP,Guareí 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Guareí 
21/09/2025,Feriado Municipal,MUNICIPAL,,SP,Guariba 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Guariba 
15/01/2025,Santo Amaro,MUNICIPAL,"Dia de Santo Amaro, padroeiro da cidade",SP,Guarujá 
18/04/2025,Sexta-feira santa,MUNICIPAL,Sexta-feira santa,SP,Guarujá 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Guarujá 
02/11/2025,Finados,MUNICIPAL,Dia de Finados,SP,Guarujá 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3784, de 11.11.2009",SP,Guarujá 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 5950/03,SP,Guarulhos 
08/12/2025,Aniversário de Guarulhos,MUNICIPAL,,SP,Guarulhos 
28/03/2025,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Guzolândia 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Herculândia 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Herculândia 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Holambra 
25/05/2025,Divino Esp. Santo,MUNICIPAL,"Divino Espírito Santo, padroeiro da cidade",SP,Holambra 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Holambra 
27/10/2025,Aniversário de Holambra,MUNICIPAL,,SP,Holambra 
19/05/2025,Feriado Municipal,MUNICIPAL,,SP,Hortolândia 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 958 de 31.10.2001,SP,Hortolândia 
15/04/2025,Feriado Municipal,MUNICIPAL,,SP,Iacanga 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Iacanga 
21/06/2025,Feriado Municipal,MUNICIPAL,,SP,Iacri 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Iacri 
09/01/2025,Feriado Municipal,MUNICIPAL,,SP,Iaras 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Iaras 
13/12/2025,Feriado Municipal,MUNICIPAL,,SP,Iaras 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Ibaté 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Ibaté 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Ibirá 
12/12/2025,Feriado Municipal,MUNICIPAL,,SP,Ibirá 
11/02/2025,Feriado Municipal,MUNICIPAL,,SP,Ibirarema 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Ibirarema 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Ibirarema 
04/07/2025,Feriado Municipal,MUNICIPAL,,SP,Ibitinga 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Ibitinga 
24/03/2025,Feriado Municipal,MUNICIPAL,,SP,Ibiúna 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Ibiúna 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Icém 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Icém 
30/12/2025,Feriado Municipal,MUNICIPAL,,SP,Icém 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Iepê 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Iepê 
11/02/2025,N. Sra. de Lourdes,MUNICIPAL,,SP,Igaraçu do Tietê 
18/04/2025,Sexta-feira santa,MUNICIPAL,,SP,Igaraçu do Tietê 
26/07/2025,São Joaquim,MUNICIPAL,Padroeiro do município,SP,Igaraçu do Tietê 
19/10/2025,Aniversário do município,MUNICIPAL,,SP,Igaraçu do Tietê 
22/05/2025,Feriado Municipal,MUNICIPAL,,SP,Igarapava 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Igarapava 
05/12/2025,Feriado Municipal,MUNICIPAL,,SP,Igaratá 
06/01/2025,Feriado Municipal,MUNICIPAL,,SP,Iguape 
05/08/2025,Feriado Municipal,MUNICIPAL,,SP,Iguape 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Iguape 
03/12/2025,Feriado Municipal,MUNICIPAL,,SP,Iguape 
18/04/2025,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SP,Ilha Comprida 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Ilha Comprida 
27/10/2025,Emancipação do município,MUNICIPAL,Comemoração da Emancipação Política Administrativa do Município,SP,Ilha Comprida 
08/12/2025,Imaculada Conceição,MUNICIPAL,Padroeira do Município,SP,Ilha Comprida 
04/10/2025,S. Francisco de Assis,MUNICIPAL,"Dia de São Francisco de Assis, conforme lei Nº 787, de 27 de Setembro de 2001",SP,Ilha Solteira 
20/11/2025,Consciência Negra,MUNICIPAL,"Dia da Consciência Negra, conforme lei Nº 1987, de 13 de Novembro de 2012",SP,Ilha Solteira 
02/02/2025,Feriado Municipal,MUNICIPAL,,SP,Ilhabela 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Ilhabela 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Ilhabela 
03/09/2025,Feriado Municipal,MUNICIPAL,,SP,Ilhabela 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 451, de 2007",SP,Ilhabela 
02/02/2025,Feriado Municipal,MUNICIPAL,,SP,Indaiatuba 
17/03/2025,Feriado Municipal,MUNICIPAL,,SP,Indiana 
12/05/2025,Feriado Municipal,MUNICIPAL,,SP,Indiaporã 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Indiaporã 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Indiaporã 
22/08/2025,Feriado Municipal,MUNICIPAL,,SP,Inúbia Paulista 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Ipaussu 
20/09/2025,Feriado Municipal,MUNICIPAL,,SP,Ipaussu 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Iperó 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Iperó 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Ipeúna 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Ipeúna 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Ipeúna 
12/01/2025,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
31/12/2025,Feriado Municipal,MUNICIPAL,,SP,Iporanga 
26/03/2025,Feriado Municipal,MUNICIPAL,,SP,Ipuã 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Ipuã 
03/05/2025,Feriado Municipal,MUNICIPAL,,SP,Iracemápolis 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Iracemápolis 
16/07/2025,Feriado Municipal,MUNICIPAL,,SP,Irapuã 
01/11/2025,Feriado Municipal,MUNICIPAL,,SP,Irapuã 
30/11/2025,Feriado Municipal,MUNICIPAL,,SP,Irapuã 
03/01/2025,Feriado Municipal,MUNICIPAL,,SP,Irapuru 
06/05/2025,Feriado Municipal,MUNICIPAL,,SP,Irapuru 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Irapuru 
25/04/2025,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Itabera,SP,Itaberá 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Itaberá 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Itaí 
31/08/2025,Feriado Municipal,MUNICIPAL,,SP,Itaí 
19/03/2025,São José,MUNICIPAL,Dia de São José,SP,Itajobi 
04/04/2025,Feriado Municipal,MUNICIPAL,,SP,Itajobi 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Itaju 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Itaju 
22/04/2025,Feriado Municipal,MUNICIPAL,,SP,Itanhaém 
09/06/2025,Feriado Municipal,MUNICIPAL,,SP,Itanhaém 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Itanhaém 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Itanhaém 
08/05/2025,Feriado Municipal,MUNICIPAL,,SP,Itapecerica da Serra 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1713, de 2008",SP,Itapecerica da Serra 
05/11/2025,Feriado Municipal,MUNICIPAL,,SP,Itapetininga 
26/07/2025,Feriado Municipal,MUNICIPAL,,SP,Itapeva 
20/09/2025,Feriado Municipal,MUNICIPAL,,SP,Itapeva 
18/02/2025,Feriado Municipal,MUNICIPAL,,SP,Itapevi 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1699, de 8.12.2004",SP,Itapevi 
13/05/2025,Feriado Municipal,MUNICIPAL,,SP,Itapira 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,Itapira 
15/08/2025,Divino Espírito Santo,MUNICIPAL,Dia do Padroeiro,SP,Itápolis 
20/10/2025,Aniversário da cidade,MUNICIPAL,Emancipação política de Itápolis,SP,Itápolis 
06/03/2025,Feriado Municipal,MUNICIPAL,,SP,Itaporanga 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Itaporanga 
21/08/2025,Feriado Municipal,MUNICIPAL,,SP,Itaporanga 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Itapuí 
11/09/2025,Feriado Municipal,MUNICIPAL,,SP,Itapuí 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Itapuí 
21/03/2025,Feriado Municipal,MUNICIPAL,,SP,Itapura 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Itapura 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feria Santa, feriado municipal",SP,Itaquaquecetuba 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Itaquaquecetuba 
08/09/2025,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,SP,Itaquaquecetuba 
20/11/2025,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Itaquaquecetuba 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Itararé 
28/08/2025,Feriado Municipal,MUNICIPAL,,SP,Itararé 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Itararé 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Itararé 
09/04/2025,Feriado Municipal,MUNICIPAL,,SP,Itariri 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,Itariri 
08/09/2025,Feriado Municipal,MUNICIPAL,,SP,Itatiba 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3951, de 1997",SP,Itatiba 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Itatinga 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Itatinga 
24/07/2025,Aniversário da Cidade,MUNICIPAL,Aniversário de Itatinga,SP,Itatinga 
02/11/2025,Finados,MUNICIPAL,Finados,SP,Itatinga 
25/03/2025,Feriado Municipal,MUNICIPAL,,SP,Itirapina 
13/06/2025,Dia de Santo Antônio,MUNICIPAL,,SP,Itirapina 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Itirapina 
27/03/2025,Feriado Municipal,MUNICIPAL,,SP,Itirapuã 
27/08/2025,Feriado Municipal,MUNICIPAL,,SP,Itobi 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Itobi 
01/11/2025,Feriado Municipal,MUNICIPAL,,SP,Itobi 
02/02/2025,Feriado Municipal,MUNICIPAL,,SP,Itu 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 624, de 2005",SP,Itu 
20/01/2025,São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da Cidade. Lei nº 262/80",SP,Itupeva 
18/04/2025,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa. Lei nº 262/80,SP,Itupeva 
19/06/2025,Corpus Christi,MUNICIPAL,Corpus Christi. Lei nº 262/80,SP,Itupeva 
20/11/2025,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Itupeva 
10/03/2025,Feriado Municipal,MUNICIPAL,,SP,Ituverava 
16/07/2025,Feriado Municipal,MUNICIPAL,,SP,Ituverava 
18/03/2025,Feriado Municipal,MUNICIPAL,,SP,Jaborandi 
29/09/2025,Feriado Municipal,MUNICIPAL,,SP,Jaborandi 
16/07/2025,Feriado Municipal,MUNICIPAL,,SP,Jaboticabal 
03/04/2025,Feriado Municipal,MUNICIPAL,,SP,Jacareí 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Jacareí 
04/04/2025,Feriado Municipal,MUNICIPAL,,SP,Jaci 
25/09/2025,Feriado Municipal,MUNICIPAL,,SP,Jaci 
23/06/2025,Feriado Municipal,MUNICIPAL,,SP,Jacupiranga 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Jacupiranga 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Jacupiranga 
12/09/2025,Feriado Municipal,MUNICIPAL,,SP,Jaguariúna 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1567 de 03 12 2004,SP,Jaguariúna 
15/04/2025,Feriado Municipal,MUNICIPAL,,SP,Jales 
15/08/2025,Feriado Municipal,MUNICIPAL,,SP,Jales 
30/03/2025,Feriado Municipal,MUNICIPAL,,SP,Jambeiro 
15/09/2025,Feriado Municipal,MUNICIPAL,,SP,Jambeiro 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1.399, de 20 de março de 2009",SP,Jambeiro 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1713, de maio de 2008",SP,Jandira 
08/12/2025,Feriado Municipal,MUNICIPAL,,SP,Jandira 
29/06/2025,Feriado Municipal,MUNICIPAL,,SP,Jardinópolis 
27/07/2025,Feriado Municipal,MUNICIPAL,,SP,Jardinópolis 
06/08/2025,Feriado Municipal,MUNICIPAL,,SP,Jardinópolis 
17/04/2025,Feriado Municipal,MUNICIPAL,,SP,Jarinu 
16/07/2025,Feriado Municipal,MUNICIPAL,,SP,Jarinu 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1760, de 12.03.2008",SP,Jarinu 
15/08/2025,Aniversário da Cidade,MUNICIPAL,Aniversário do município,SP,Jaú 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 4316, de 2009",SP,Jaú 
20/01/2025,Feriado Municipal,MUNICIPAL,,SP,Jeriquara 
07/04/2025,Feriado Municipal,MUNICIPAL,,SP,Jeriquara 
20/11/2025,Dia da Consciência Negra,MUNICIPAL,,SP,Jeriquara 
24/06/2025,Feriado Municipal,MUNICIPAL,,SP,Joanópolis 
17/08/2025,Feriado Municipal,MUNICIPAL,,SP,Joanópolis 
